,jw_entity_id,id,title,poster,description,release_year,type,imdb_popularity,tmdb_popularity,imdb_score,imdb_votes,tmdb_score,imdb_id,tmdb_id,genre_ids,age_certification,runtime,production_countries,seasons,streaming_app
345,ts12311,12311,Cat's Eye,/poster/245254502/{profile},"Cat's Eye is the most notorious group of art thieves in Japan. No one knows their identities, but for most of Tokyo, the mystery only heightens their allure.",1983.0,show,,10.479,7.2,911.0,7.4,tt0131160,34114,"[1, 3, 4, 13, 2]",,25.0,['JP'],2,Crunchyroll
346,ts20778,20778,The World is Still Beautiful,/poster/161641217/{profile},"In the Sun Kingdom, sunshine is part of its citizens' everyday lives, and rain is something that they have never even heard of. However, in a faraway land called the Rain Dukedom, the weather is reversed, and everybody has the power to create rain with their voices.

Livius Ifrikia has conquered the entire world and expanded the Sun Kingdom's influence in the three short years since he was crowned king. Upon learning about the powers to create rain, Livius decides to marry Nike Remercier, one of the princesses of the Rain Dukedom. However, those outside the Sun Kingdom have spread a rumor that Livius is a cruel, ruthless, and tyrannical ruler, and as word reaches the princess, she begins to prepare herself for the worst. But when she finally meets her fiancé, Nike discovers that he is an entirely different person from what she originally expected.",2014.0,show,,8.728,7.3,865.0,7.5,tt3590222,60818,"[1, 14, 2, 7, 13]",TV-14,22.0,['JP'],1,Crunchyroll
347,ts102805,102805,Fate/Grand Order - Absolute Demonic Front: Babylonia,/poster/219416423/{profile},Chaldea agents Ritsuka Fujimnaru and Mash Kyrielight travel to Babylon and encounter the heroes and gods of that realm.,2019.0,show,4048.0,1.099979,7.3,749.0,8.006,tt9525238,76143,"[2, 1, 6, 7, 8, 14]",,23.0,['JP'],1,Crunchyroll
348,ts38720,38720,Kiznaiver,/poster/259603344/{profile},"The anime's setting is a fictional Japanese city named Sugomori City. One day, Noriko Sonosaki tells her classmate Katsuhira Agata, ""You have been selected to be a Kiznaiver."" The Kizuna System, which allows Katsuhira to share his wounds, connects him to the classmates whose lives and personalities completely differ from his. The Kizuna System is an incomplete system for the implementation of world peace that connects people through wounds. All those who are connected to this system are called Kiznaivers. When one Kiznaiver is wounded, the system divides and transmits the wound among the other Kiznaivers. Sugomori City is built on reclaimed land, but as the years go by, the city's population is decreasing. The story is set in this town where Katsuhira and the others live.",2016.0,show,,16.802,7.0,1484.0,8.0,tt5225712,65950,"[14, 2, 6, 13, 12]",TV-14,24.0,['JP'],1,Crunchyroll
349,ts55811,55811,WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?,/poster/147918881/{profile},"The fleeting and sad story about little girls known as fairy weapons and an associate hero that survived. This is a world after it was attacked by unidentified monsters known as beasts and many of the species in the world, including humans, had been destroyed. The species that had managed to survived left the ground and were living on a floating island called Regal Ele. Willem Kmetsch wakes up above the clouds 500 years later and couldn’t protect the ones who he wanted to protect. Actually, he was living in despair because he was the only survivor.",2017.0,show,,13.931,7.1,775.0,8.3,tt6819736,70879,"[2, 1, 14, 6, 7, 13]",TV-14,24.0,['JP'],1,Crunchyroll
350,ts11257,11257,Chihayafuru,/poster/261246238/{profile},"6th-year grade-schooler Ayase Chihaya's dream is for her sister to be Japan's top model. However, transfer student Wataya Arata admonishes her that a dream must be about one's own self. Thus, she takes up karuta, a Japanese card game, competitively. Together with Arata and Mashima Taichi, Chihaya's childhood friend, they have great fun playing each other, but separate after graduation.

4 years later, Chihaya returns to town. Although Arata no longer plays the game, she believes that they will eventually reunite as long as she continues karuta. Together with Taichi, she establishes the Mizusawa High-school Karuta Club.",2011.0,show,,20.423,8.1,1316.0,8.1,tt2150751,45247,"[6, 2, 3]",TV-14,23.0,['JP'],3,Crunchyroll
351,ts29076,29076,REBORN!,/poster/148663667/{profile},"""No Good"" Tsunayoshi Sawada is next in line to become boss of the powerful Vongola mafia family. The Vongolas' most powerful hitman, a cursed gun-toting infant named Reborn, is sent to teach Tsuna how to be a boss.",2006.0,show,,28.027,7.7,1525.0,8.5,tt1224144,202546,"[2, 3, 1, 7]",TV-14,23.0,['JP'],9,Crunchyroll
352,ts43922,43922,Witch Craft Works,/poster/189982861/{profile},"Takamiya Honoka is a regular student whose only problem seems to be that he sits next to Kagari Ayaka, the school's #1 beauty. They have never spoken to each other before and any small interaction between them immediately results in her fanclub beating him. Yet when a falling part of the school's building is about to send him to the afterlife, it's Kagari that comes to his rescue. Only... she's dressed as a witch, carrying him in her arms and floating on a broom?! Kagari tells him it is her mission to protect him and that now she can finally protect him openly rather than undercover.",2014.0,show,,18.458,6.7,468.0,8.4,tt3341534,87626,"[1, 14, 2, 3, 7, 13]",TV-14,23.0,['JP'],1,Crunchyroll
353,ts32935,32935,Space Pirate Captain Harlock,/poster/246786563/{profile},"The year is 2977. mankind has become complacent and stagnant. All work is done by machines, while humans spend all their time on entertainment. But when a mysterious invader from the stars catches Earth unawares, only the legendary space pirate Captain Harlock and the crew of the Arcadia have the will to stand against them.",1978.0,show,,15.647,7.8,1194.0,6.8,tt0182646,43640,"[1, 2, 14, 7, 6]",TV-PG,25.0,['JP'],1,Crunchyroll
354,ts5606,5606,Aria,/poster/256746250/{profile},"Set in the early 24th century against the backdrop of the city of Neo Venezia on the planet Mars. No longer the barren red planet, Mars has been flooded, inhabited and is something of a tourist hub for those looking for rest, relaxation and a gondola ride – the primary mode of travel in Neo Venezia. The Undines are professional gondoliers, tour guides for the people passing through. Akari Mizunashi is an Undine in training and this is a piece of her story.",2005.0,show,,15.144,8.3,263.0,8.6,tt0977907,26504,"[14, 2, 3, 6, 10, 7]",TV-G,24.0,['JP'],3,Crunchyroll
355,ts79325,79325,Umamusume: Pretty Derby,/poster/85766626/{profile},"In a world very much like our own, great race horses of the past have a chance to be reborn as ""horse girls""—girls with the ears and tails of horses as well as their speed and endurance. The best of these horse girls go to train at Tokyo's Tracen Academy, hopefully moving on to fame and fortune as both racers and idols.

Special Week, a high school horse girl from the countryside, has just transferred to Tracen, and she's determined to fulfill her promise to her mother to become the best horse girl in Japan. On her way to school, she takes a pit stop at the race track and instantly falls in love with Silence Suzuka's style, becoming determined to race on the same team as her.",2018.0,show,,19.758,6.8,206.0,8.7,tt8253268,78460,"[2, 3, 1, 6, 15]",TV-PG,24.0,['JP'],2,Crunchyroll
356,ts53430,53430,Seiren,/poster/174606253/{profile},"For high school students like Shouichi Kamita, university entrance exams and the future are common concerns. It is also during this time in life that a mysterious emotion that vexes people of all ages may begin to weigh upon one's mind—love.

At this point in his teenage years, Shouichi finds three girls he could see himself having a future with: the ever-cheerful Hikari Tsuneki, who teases Shouichi without mercy, but actually has a softer side; the competitive gamer, Tooru Miyamae, who has difficulty communicating with others; and Shouichi's childhood friend, Kyouko Touno, the sometimes immature shoujo manga enthusiast. Seiren follows Shouichi's relationships with these three girls across three separate arcs, as their feelings grow from mutual interest and blossom into something more beautiful.",2017.0,show,,6.889,5.7,309.0,8.1,tt6453340,69342,"[2, 3, 6, 13]",,54.0,['JP'],1,Crunchyroll
357,ts285870,285870,Akebi's Sailor Uniform,/poster/259495251/{profile},"Robai Private Academy is a well-known girls’ junior high school in the countryside. Komichi Akebi is a girl who, for a certain reason, has dreamed of wearing a Robai Academy sailor uniform. Her dream comes true, and her heart races as the day of the school entrance ceremony arrives. With her heart set on her new sailor uniform, Komichi embarks on the junior high school life of her dreams. Komichi dashes headlong through days full of “firsts”—classmates, school lunches, club activities, and more—in this sparkling diary of girlhood. “I hope I can make a lot of friends.”",2022.0,show,,16.016,7.3,392.0,6.3,tt15533674,121792,"[2, 3, 6]",TV-14,23.0,['JP'],1,Crunchyroll
358,ts314925,314925,Birdie Wing -Golf Girls' Story-,/poster/259689874/{profile},"Fore! After Eve’s first meet-up with Aoi on the grass left her in defeat, she’s had her eyes set on a rematch to return the favor. Both these up-and-coming golfers are highly skilled, highly unique and most of all, highly competitive. With dreams of making it pro, a rivalry is getting in full swing as they both battle it out in the biggest tournaments.",2022.0,show,,16.914,7.2,74.0,6.4,tt15789088,137390,"[6, 2, 15]",TV-14,24.0,['JP'],2,Crunchyroll
359,ts87210,87210,Mobile Suit Gundam Wing Endless Waltz,/poster/248003351/{profile},Grand finale to the Gundam Wing television series.,1997.0,show,,0.6,7.7,1097.0,8.0,tt0203128,85689,"[2, 1, 6, 14]",,90.0,['JP'],1,Crunchyroll
360,ts19187,19187,Chi's Sweet Home,/poster/54995077/{profile},"Chi's Sweet Home is a manga series written and illustrated by Kanata Konami. It has been serialized in Kodansha's seinen manga magazine Weekly Morning since 2004. The manga has been licensed for North American distribution by Vertical Inc. To date, it has been collected in nine volumes, with the most recent being published in August 2012. An anime adaptation began airing on 31 March 2008 and was produced by studio Madhouse New Zealand distribution by Astro Awani.",2008.0,show,,8.045,8.0,57.0,6.5,tt1276525,117386,"[2, 10, 3]",,8.0,['JP'],4,Crunchyroll
361,ts236537,236537,By the Grace of the Gods,/poster/253935520/{profile},"Only 39 years into a life full of bad luck, Ryoma Takebayashi passes away in his sleep! Taking pity on him, three divine beings show compassion by reincarnating him as a young boy to a magical, new world. Now he spends his time researching and caring for slimes in the forest. But after healing an injured traveler, Ryoma decides to set out with his new friends on a journey to use his power to help others. A whole new world awaits him, where his skills as a magic user and slime tamer continue to elicit surprise and admiration.",2020.0,show,,10.804,7.1,840.0,8.3,tt12642654,102086,"[1, 14, 2, 7]",TV-14,24.0,['JP'],2,Crunchyroll
