jw_entity_id,title,type,release_year,poster
ts70564,Rainy Cocoa,show,2015.0,/poster/98564470/{profile}
ts28370,Fairy Musketeers,show,2006.0,/poster/138739704/{profile}
ts56647,Crane Game Girls,show,2016.0,/poster/141915755/{profile}
ts20067,Girl Friend BETA,show,2014.0,/poster/141413316/{profile}
ts42317,Mahou Shoujo? Naria Girls,show,2016.0,/poster/283972570/{profile}
ts267874,I★Chu: Halfway Through the Idol,show,2021.0,/poster/241001475/{profile}
ts80797,Magimoji Rurumo,show,2014.0,/poster/158043643/{profile}
ts252949,"Farewell, My Dear Cramer",show,2021.0,/poster/244484495/{profile}
ts2961,Eat-Man,show,1997.0,/poster/258452845/{profile}
ts55248,Super GALS!,show,2001.0,/poster/24587029/{profile}
ts12564,Chargeman Ken!,show,1974.0,/poster/258548897/{profile}
ts43162,Ninja Nonsense,show,2004.0,/poster/265828056/{profile}
ts254785,WIXOSS DIVA(A)LIVE,show,2021.0,/poster/240768011/{profile}
ts53371,Idol Incidents,show,2017.0,/poster/203368571/{profile}
ts253411,Scar on the Praeter,show,2021.0,/poster/240278622/{profile}
ts53364,Minami Kamakura High School Girls Cycling Club,show,2017.0,/poster/141834602/{profile}
ts77820,Working Buddies!,show,2018.0,/poster/38806733/{profile}
ts216581,Wacky TV Na Na Na,show,2018.0,/poster/261029530/{profile}
ts84992,The Price of Smiles,show,2019.0,/poster/102192149/{profile}
ts53304,Chiruran 1/2,show,2017.0,/poster/162555934/{profile}
ts56247,Love Kome: We Love Rice,show,2017.0,/poster/11993128/{profile}
ts42985,BONO BONO,show,2016.0,/poster/57793808/{profile}
ts34796,Chronicles of the Going Home Club,show,2013.0,/poster/173757371/{profile}
ts80095,Last Period: the journey to the end of the despair,show,2018.0,/poster/61734203/{profile}
ts314720,Sorairo Utility,show,2021.0,/poster/258957847/{profile}
ts80610,Earl and Fairy,show,2008.0,/poster/138983926/{profile}
ts33495,Mushi-Uta,show,2007.0,/poster/249350027/{profile}
ts341696,Sony Music AnimeSongs ONLINE 2022,show,2022.0,
ts255190,Idolls!,show,2021.0,/poster/240768008/{profile}
ts53098,Nazotokine,show,2016.0,/poster/175520680/{profile}
ts83571,The Sprites of Floria,show,2018.0,/poster/79562929/{profile}
ts46884,HEYBOT!,show,2016.0,/poster/246454358/{profile}
ts53246,Fan Service,show,2016.0,
ts53366,Marginal#4 Kiss Kara Tsukuru Big Bang,show,2017.0,/poster/247248977/{profile}
ts349426,Oreca Battle,show,2014.0,/poster/273333004/{profile}
ts79069,The Pilot's Love Song,show,2014.0,/poster/258782903/{profile}
ts58393,Strange+,show,2014.0,/poster/157621656/{profile}
ts27245,Koi Koi Seven,show,2005.0,/poster/174258555/{profile}
ts23080,Wonder Momo,show,2014.0,/poster/242826055/{profile}
ts80089,You Don't Know GUNMA Yet.,show,2018.0,/poster/53536503/{profile}
ts84333,Between the Sky and Sea,show,2018.0,/poster/141755542/{profile}
ts80093,Crossing Time,show,2018.0,/poster/54994927/{profile}
ts52957,Gakuen Handsome,show,2016.0,/poster/179093097/{profile}
ts113733,BWFC: Banpresto World Figure Colosseum,show,2017.0,/poster/141658223/{profile}
ts56260,Twin Angel Break,show,2017.0,/poster/11654729/{profile}
ts268254,ABCiee Working Diary,show,2021.0,/poster/240703306/{profile}
ts53358,ēlDLIVE,show,2017.0,/poster/258741178/{profile}
ts51377,Soul Buster,show,2016.0,/poster/282746958/{profile}
ts42359,Ozmafia!!,show,2016.0,/poster/179080621/{profile}
ts37736,Tales of Phantasia: The Animation,show,2004.0,/poster/300602537/{profile}
ts58412,Military!,show,2015.0,/poster/10651226/{profile}
ts40897,Psycho Armor Govarian,show,1983.0,/poster/250365675/{profile}
ts268585,Don't Call Us a Junk Game!,show,2020.0,/poster/252210803/{profile}
ts63557,Izumo: Flash of a Brave Sword,show,2005.0,/poster/139145476/{profile}
ts60066,Soul Link,show,2006.0,/poster/174329410/{profile}
ts31051,Space Pirate Mito,show,1999.0,/poster/139174698/{profile}
ts254167,That is the Bottleneck,show,2020.0,/poster/226616994/{profile}
ts56491,Makeruna!! Aku no Gundan!,show,2017.0,/poster/11993488/{profile}
ts178815,Shin Koihime musô: Otome tairan,show,2010.0,/poster/139022260/{profile}
ts33037,Sparrow's Hotel,show,2013.0,/poster/141906254/{profile}
ts57532,Dream Festival!,show,2016.0,/poster/243051094/{profile}
ts189307,Mahoraba: Heartful Days,show,2005.0,/poster/173206398/{profile}
ts27163,VS Knight Lamune & 40 Fire,show,1996.0,/poster/243969154/{profile}
ts30252,Kaitou Reinya,show,2010.0,/poster/245260678/{profile}
ts46812,Sekko Boys,show,2016.0,/poster/141958260/{profile}
ts27514,Yurumates3Dei,show,2012.0,/poster/158754043/{profile}
ts43291,Magic User's Club,show,1999.0,/poster/246487549/{profile}
ts52886,Lostorage incited WIXOSS,show,2016.0,/poster/249835199/{profile}
ts250796,Rail Romanesque,show,2020.0,/poster/209070018/{profile}
ts58405,The Irresponsible Galaxy Tylor,show,2017.0,/poster/186747147/{profile}
ts78563,gdgd men's Party,show,2018.0,/poster/141686974/{profile}
ts134515,Onsen yôsei Hakone-chan,show,2015.0,/poster/173079958/{profile}
ts219894,Peeping Life,show,2015.0,/poster/249291109/{profile}
ts184925,Fantastic Detective Labyrinth,show,2007.0,/poster/249402197/{profile}
ts223789,ARP Backstage Pass,show,2020.0,/poster/167558328/{profile}
ts86157,"Welcome, Chitose-chan",show,2018.0,/poster/141503399/{profile}
ts88341,Fight League: Gear Gadget Generators,show,2019.0,/poster/125150506/{profile}
ts53007,Saki Episode of Side A,show,2012.0,/poster/171109707/{profile}
ts80652,Majin Bone,show,2014.0,/poster/142269796/{profile}
ts74588,Landlord Is in Puberty!,show,2016.0,/poster/141931144/{profile}
ts45590,"Yamibo - Darkness, the Hat, and the Travelers of the Books",show,2003.0,/poster/158338787/{profile}
ts64924,Web Ghosts Pipopa,show,2008.0,/poster/243001250/{profile}
ts52834,Kiitaro's Yokai Picture Diary,show,2016.0,/poster/175535379/{profile}
ts249933,Ninja Collection,show,2020.0,/poster/227023124/{profile}
ts77748,Slow Start,show,2018.0,/poster/38897015/{profile}
ts134409,Magical Somera-chan,show,2015.0,/poster/246627980/{profile}
ts43287,JK-Meshi!,show,2015.0,/poster/246628102/{profile}
tm176185,Fullmetal Alchemist the Movie: Conqueror of Shamballa,movie,2005.0,/poster/257240156/{profile}
